HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id1,Input.image1_title,Input.image1_label,Input.image1_url,Input.image2_title,Input.image2_label,Input.image2_url,Input.image3_title,Input.image3_label,Input.image3_url,Answer.equal,Answer.equal.label,Approve,Reject
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$36.01 ,11/7/2021,39,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,40,X,100% (10/10),0% (0/0),36,ISIC_0014501,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014501_resized.jpg?raw=true,ISIC_9770677,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9770677_resized.jpg?raw=true,ISIC_4954969,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4954969_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$37.01 ,11/7/2021,40,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,41,X,100% (10/10),0% (0/0),37,ISIC_0011130,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011130_resized.jpg?raw=true,ISIC_7418664,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7418664_resized.jpg?raw=true,ISIC_1752943,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1752943_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$38.01 ,11/7/2021,41,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,42,X,100% (10/10),0% (0/0),38,ISIC_0000189,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000189_resized.jpg?raw=true,ISIC_7366196,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7366196_resized.jpg?raw=true,ISIC_9000234,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9000234_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$39.01 ,11/7/2021,42,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,43,X,100% (10/10),0% (0/0),39,ISIC_0010317,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010317_resized.jpg?raw=true,ISIC_2606720,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2606720_resized.jpg?raw=true,ISIC_3957034,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3957034_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$40.01 ,11/7/2021,43,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,44,X,100% (10/10),0% (0/0),40,ISIC_0013181,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013181_resized.jpg?raw=true,ISIC_9870885,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9870885_resized.jpg?raw=true,ISIC_2844539,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2844539_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$41.01 ,11/7/2021,44,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,45,X,100% (10/10),0% (0/0),41,ISIC_0012435,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012435_resized.jpg?raw=true,ISIC_6862411,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6862411_resized.jpg?raw=true,ISIC_8481979,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8481979_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$42.01 ,11/7/2021,45,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,46,X,100% (10/10),0% (0/0),42,ISIC_0000127,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000127_resized.jpg?raw=true,ISIC_3002956,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3002956_resized.jpg?raw=true,ISIC_2598044,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2598044_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$43.01 ,11/7/2021,46,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,47,X,100% (10/10),0% (0/0),43,ISIC_0015189,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015189_resized.jpg?raw=true,ISIC_4560763,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4560763_resized.jpg?raw=true,ISIC_4176366,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4176366_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$44.01 ,11/7/2021,47,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,48,X,100% (10/10),0% (0/0),44,ISIC_0001126,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0001126_resized.jpg?raw=true,ISIC_4163686,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4163686_resized.jpg?raw=true,ISIC_1554893,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1554893_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$45.01 ,11/7/2021,48,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,49,X,100% (10/10),0% (0/0),45,ISIC_0014366,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014366_resized.jpg?raw=true,ISIC_4652753,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4652753_resized.jpg?raw=true,ISIC_7612992,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7612992_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$46.01 ,11/7/2021,49,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,50,X,100% (10/10),0% (0/0),46,ISIC_0014385,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014385_resized.jpg?raw=true,ISIC_1595103,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1595103_resized.jpg?raw=true,ISIC_6809586,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6809586_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$47.01 ,11/7/2021,50,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,51,X,100% (10/10),0% (0/0),47,ISIC_0013056,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013056_resized.jpg?raw=true,ISIC_9609907,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9609907_resized.jpg?raw=true,ISIC_7960321,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7960321_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$48.01 ,11/7/2021,51,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,52,X,100% (10/10),0% (0/0),48,ISIC_0014156,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014156_resized.jpg?raw=true,ISIC_6228963,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6228963_resized.jpg?raw=true,ISIC_3863802,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3863802_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$49.01 ,11/7/2021,52,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,53,X,100% (10/10),0% (0/0),49,ISIC_0000351,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000351_resized.jpg?raw=true,ISIC_8145348,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8145348_resized.jpg?raw=true,ISIC_7844825,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7844825_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$50.01 ,11/7/2021,53,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,54,X,100% (10/10),0% (0/0),50,ISIC_0014715,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014715_resized.jpg?raw=true,ISIC_9317483,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9317483_resized.jpg?raw=true,ISIC_0831791,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0831791_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$51.01 ,11/7/2021,54,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,55,X,100% (10/10),0% (0/0),51,ISIC_0004168,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004168_resized.jpg?raw=true,ISIC_3936223,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3936223_resized.jpg?raw=true,ISIC_9228573,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9228573_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$52.01 ,11/7/2021,55,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,56,X,100% (10/10),0% (0/0),52,ISIC_0009950,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009950_resized.jpg?raw=true,ISIC_4856118,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4856118_resized.jpg?raw=true,ISIC_6539127,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6539127_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$53.01 ,11/7/2021,56,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,57,X,100% (10/10),0% (0/0),53,ISIC_0011227,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011227_resized.jpg?raw=true,ISIC_7658729,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7658729_resized.jpg?raw=true,ISIC_8231999,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8231999_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$54.01 ,11/7/2021,57,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,58,X,100% (10/10),0% (0/0),54,ISIC_0013088,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013088_resized.jpg?raw=true,ISIC_5868291,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5868291_resized.jpg?raw=true,ISIC_2153686,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2153686_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$55.01 ,11/7/2021,58,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,59,X,100% (10/10),0% (0/0),55,ISIC_0011110,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011110_resized.jpg?raw=true,ISIC_2328690,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2328690_resized.jpg?raw=true,ISIC_4986933,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4986933_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$56.01 ,11/7/2021,59,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,60,X,100% (10/10),0% (0/0),56,ISIC_0013777,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013777_resized.jpg?raw=true,ISIC_0274382,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0274382_resized.jpg?raw=true,ISIC_5258657,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5258657_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$57.01 ,11/7/2021,60,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,61,X,100% (10/10),0% (0/0),57,ISIC_0011339,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011339_resized.jpg?raw=true,ISIC_5410481,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5410481_resized.jpg?raw=true,ISIC_2105563,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2105563_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$58.01 ,11/7/2021,61,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,62,X,100% (10/10),0% (0/0),58,ISIC_0004110,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004110_resized.jpg?raw=true,ISIC_7948290,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7948290_resized.jpg?raw=true,ISIC_0915750,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0915750_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$59.01 ,11/7/2021,62,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,63,X,100% (10/10),0% (0/0),59,ISIC_0013173,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013173_resized.jpg?raw=true,ISIC_3286186,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3286186_resized.jpg?raw=true,ISIC_3175350,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3175350_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$60.01 ,11/7/2021,63,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,64,X,100% (10/10),0% (0/0),60,ISIC_0000138,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000138_resized.jpg?raw=true,ISIC_9579703,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9579703_resized.jpg?raw=true,ISIC_3419245,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3419245_resized.jpg?raw=true,B,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$61.01 ,11/7/2021,64,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,65,X,100% (10/10),0% (0/0),61,ISIC_0009882,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009882_resized.jpg?raw=true,ISIC_9955163,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9955163_resized.jpg?raw=true,ISIC_8286308,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8286308_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$62.01 ,11/7/2021,65,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,66,X,100% (10/10),0% (0/0),62,ISIC_0014157,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014157_resized.jpg?raw=true,ISIC_4315525,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4315525_resized.jpg?raw=true,ISIC_4547333,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4547333_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$63.01 ,11/7/2021,66,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,67,X,100% (10/10),0% (0/0),63,ISIC_0012981,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012981_resized.jpg?raw=true,ISIC_7306860,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7306860_resized.jpg?raw=true,ISIC_9339525,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9339525_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$64.01 ,11/7/2021,67,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,68,X,100% (10/10),0% (0/0),64,ISIC_0011135,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011135_resized.jpg?raw=true,ISIC_9176160,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9176160_resized.jpg?raw=true,ISIC_2586487,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2586487_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$65.01 ,11/7/2021,68,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,69,X,100% (10/10),0% (0/0),65,ISIC_0010358,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010358_resized.jpg?raw=true,ISIC_7180943,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7180943_resized.jpg?raw=true,ISIC_8027372,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8027372_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$66.01 ,11/7/2021,69,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,70,X,100% (10/10),0% (0/0),66,ISIC_0011333,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011333_resized.jpg?raw=true,ISIC_0715702,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0715702_resized.jpg?raw=true,ISIC_3084312,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3084312_resized.jpg?raw=true,A,very certain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$67.01 ,11/7/2021,70,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,71,X,100% (10/10),0% (0/0),67,ISIC_0014919,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014919_resized.jpg?raw=true,ISIC_7168604,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7168604_resized.jpg?raw=true,ISIC_7211332,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7211332_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$68.01 ,11/7/2021,71,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,72,X,100% (10/10),0% (0/0),68,ISIC_0012891,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012891_resized.jpg?raw=true,ISIC_6713432,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6713432_resized.jpg?raw=true,ISIC_1177505,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1177505_resized.jpg?raw=true,B,very uncertain,,
ORALCE,x,Are these two items the same?,Are these two items the same?,"item, equality, comparison",$69.01 ,11/7/2021,72,BatchId:337510;OriginalHitTemplateId:921587268;,3600,259200,11/7/2021,,,ORACLE,ORACLE,Approved,11/7/2021,11/7/2021,11/7/2021,11/7/2021,,,73,X,100% (10/10),0% (0/0),69,ISIC_0000498,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000498_resized.jpg?raw=true,ISIC_5962511,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5962511_resized.jpg?raw=true,ISIC_3335794,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3335794_resized.jpg?raw=true,A,very certain,,
